,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX
0,,,,,,,,,,,,,,,,,
1,0.11980087389034937,0.04493853851825246,0.8168465545318807,0.9155608510169706,0.9721815265435575,0.9270194672464365,1.0,0.8315069594023617,0.5336004237369251,0.7375142036436527,0.026258404948456295,0.0689460850933202,0.6043402754735736,0.3749639139443895,0.016349928071130934,0.0,0.0075843507491054505
2,0.11918218480426744,0.013248358284961952,0.8277966409764185,0.9471650277195424,0.956986579690048,0.9068395551043228,0.9265524178434077,0.6991838527242407,0.5463541699441883,0.7391555814636825,0.11779471742960547,0.007504512685027377,0.6507267568114382,0.2706036723385018,0.0,0.0010622678318893482,0.0
3,0.03358885794047824,0.0,0.8819313448968569,0.9537076604197621,0.9290110240508646,0.8108482816011005,0.7708423670964822,0.832771878956665,0.5832033288310353,0.7691377721278168,0.07653545322027774,0.018862964316269666,0.6514684768869009,0.28201859871410956,0.01036157856699513,0.0016399424792746175,0.015236498151903463
4,0.0491165707123122,0.02626808634787885,0.7908296226319952,0.9122403117652013,0.9899346028781355,1.0,0.6393914338026374,0.8815246023289215,0.6647904235171762,0.6829858585586837,0.09617185570266254,0.035426163799434335,0.5427820908152966,0.4025767345977241,0.027262344562905046,0.012438879070058643,0.05133286578955541
5,0.12164314401736899,0.06831923885359192,0.8394382778580592,0.9533638613538069,1.0,0.972300432273943,0.8398339365531157,0.8639283164319144,0.7110965778009007,0.7289763057021645,0.08489063301259937,0.11166379443760506,0.6295665700070717,0.4239523101689821,0.04805234034549036,0.042558353282222114,0.04082066547310477
6,0.07087359986418594,0.0759450419734417,0.8737083089769528,1.0,0.98777299766107,0.9466934655475814,0.906174555247675,0.7934728485291822,0.8448649997329815,0.6909162037537668,0.0,0.0,0.675232060687544,0.48427550579287887,0.06850735892040556,0.08543262339208035,0.0627656375789848
7,0.021905571246767282,0.10431323703254047,0.8829593544621588,0.917044115124708,0.8819066650852214,0.7382281432429663,0.9639631379830272,0.8910448070353203,0.7960808764079833,0.7413429974222276,0.04965382977273029,0.03824190913556573,0.7687307751427931,0.4790793784315622,0.07561540947597707,0.08312315654691647,0.06085897700949979
8,0.0142286289849078,0.12577715446054913,0.8616461923333069,0.9181453646100395,0.9154526847211071,0.8537691932959321,0.9494440513292751,0.9415200007802718,0.7380340252215426,0.695393744419978,0.14171336599516288,0.013213181168075105,0.684646756278721,0.42011582630329297,0.07405784040781568,0.07179763139129601,0.06811561023207122
9,0.06260074550395636,0.16568897922726952,0.8818489418366922,0.9566307525275735,0.9053052694338756,0.8019505398968292,0.9163255991913173,0.9753795684980623,0.9009023568601199,0.8056519975823236,0.08464955365921396,0.06656255488031011,0.7023201183248803,0.5107521654905269,0.10899995400325668,0.09388677846388087,0.09541477763914354
10,0.0,0.149680398616774,0.8271680431356844,0.8526192763372702,0.7877734165988824,0.6696210948269331,0.9422649539263224,0.7316678164039773,0.7048008042379903,0.7784992809069852,0.06689588169738414,0.03142678805986547,0.6914782890509371,0.44777063491705094,0.09762792457354917,0.09361041183782585,0.0948127698917755
11,0.11718344974757514,0.15610628848586786,0.816257741017109,0.8359647917266053,0.9086702493990708,0.8531254058577393,0.8779657906236389,0.8977461205292301,0.7075073891748317,0.8602330771791034,0.1190222996924339,0.08992252473645075,0.7404446354313262,0.4910727084094831,0.13258858341427926,0.1335410264279089,0.14177741989123976
12,0.042641133024661944,0.15963806348335116,0.7687824176266587,0.8513409650604838,0.9057489156852689,0.8354270601503035,0.7649144866558187,0.9079956633154492,0.5612957894639632,0.6329750669448219,0.23232505308229973,0.0589212052408484,0.5054992978218684,0.43496376388839103,0.12598021267890958,0.12224337494730286,0.13537379025671384
